"BAD","DEROG_DELINQ","IMP_CLAGE","DEBTINC","_dmIndex_","_PartInd_","I_BAD","P_BAD1","P_BAD0","EM_EVENTPROBABILITY","EM_CLASSIFICATION","EM_PROBABILITY"
"           1","-2.409862922","115.36666667","           .","     4000097","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.0456472264","97.299756098","           .","     4000098","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","224.86666667","           .","     4000099","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","54.766666667","           .","     5000004","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","242.46666667","           .","     5000005","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","       475.8","           .","     5000006","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.1652750745","86.452226941","  69.8005248","     5000009","           1","           1","0.7170341821","0.2829658179","0.7170341821","           1","0.7170341821"
"           1","1.9433801521","117.16666667","           .","     5000015","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.4534669779","179.80086812","27.532376107","     5000016","           1","           0","0.0547364484","0.9452635516","0.0547364484","           0","0.9452635516"
"           0","1.9433801521","194.84216401","14.845990728","     5000018","           1","           0","0.0183856319","0.9816143681","0.0183856319","           0","0.9816143681"
"           0","1.9433801521","84.417030462","23.642853829","     5000021","           1","           0","0.0563992768","0.9436007232","0.0563992768","           0","0.9436007232"
"           1","1.9433801521","195.78086332","32.397593406","     5000022","           1","           0","0.0451544544","0.9548455456","0.0451544544","           0","0.9548455456"
"           0","1.9433801521","99.303700784","25.231366381","     5000024","           1","           0","0.0559169448","0.9440830552","0.0559169448","           0","0.9440830552"
"           0","0.3243662197"," 173.5744163","23.587013228","     5000025","           0","           0","0.1008008932","0.8991991068","0.1008008932","           0","0.8991991068"
"           1","0.4617491415","171.52648922","41.428597508","     5000026","           1","           0","0.2092996647","0.7907003353","0.2092996647","           0","0.7907003353"
"           1","1.4534669779","84.417030462","40.894931701","     5000027","           0","           0","0.1764594095","0.8235405905","0.1764594095","           0","0.8235405905"
"           0","1.0456472264","108.35174747","38.894194746","     5000030","           1","           0","0.1828915949","0.8171084051","0.1828915949","           0","0.8171084051"
"           1","1.9433801521","174.72183413","62.246451123","     5000033","           1","           0","0.2084721664","0.7915278336","0.2084721664","           0","0.7915278336"
"           0","1.9433801521","209.20630035","20.203517707","     5000034","           1","           0","0.0222415916","0.9777584084","0.0222415916","           0","0.9777584084"
"           0","0.2611375873"," 116.6327333","39.215028911","     5000038","           0","           0","0.2779929705","0.7220070295","0.2779929705","           0","0.7220070295"
"           0","1.4534669779","194.84216401","18.927211638","     5000039","           1","           0","0.0322851455","0.9677148545","0.0322851455","           0","0.9677148545"
"           0","1.9433801521","341.46505556","27.523246143","     5000042","           2","           0"," 0.014416042"," 0.985583958"," 0.014416042","           0"," 0.985583958"
"           1","1.0456472264","106.26666667","           .","     5000043","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.0456472264","2.0333333333","           .","     5000046","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","48.818836477","40.787393229","     5000048","           0","           0","0.1566561155","0.8433438845","0.1566561155","           0","0.8433438845"
"           0","1.9433801521","112.58906066","41.428089899","     5000052","           0","           0","0.1140889194","0.8859110806","0.1140889194","           0","0.8859110806"
"           0","1.9433801521","87.900118337","22.286997477","     5000053","           2","           0","0.0516068565","0.9483931435","0.0516068565","           0","0.9483931435"
"           1","1.9433801521"," 101.5319079","35.764058362","     5000054","           0","           0","0.0927082738","0.9072917262","0.0927082738","           0","0.9072917262"
"           1","0.4617491415","        67.8","           .","     5000055","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.8109525998","138.23477796","38.372460882","     5000056","           1","           0"," 0.176614706"," 0.823385294"," 0.176614706","           0"," 0.823385294"
"           1","1.9433801521","122.26666667","           .","     5000057","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.4534669779","248.48194525","14.370985949","     5000060","           1","           0","0.0183604162","0.9816395838","0.0183604162","           0","0.9816395838"
"           0","1.4534669779","  421.541928","40.828872934","     5000065","           0","           0","0.0250759205","0.9749240795","0.0250759205","           0","0.9749240795"
"           0","1.9433801521","231.79991346","19.273579455","     5000066","           1","           0","0.0184417991","0.9815582009","0.0184417991","           0","0.9815582009"
"           1","1.9433801521","87.833333333","           .","     5000075","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
